monster_code,OverrideNameTextID,NamePrefixID,OverridePartnerSkillTextID,IsPal,Tribe,BPClass,ZukanIndex,ZukanIndexSuffix,Size,Rarity,ElementType1,ElementType2,GenusCategory,Organization,weapon,WeaponEquip,HP,MeleeAttack,ShotAttack,Defense,Support,CraftSpeed,EnemyReceiveDamageRate,CaptureRateCorrect,ExpRatio,Price,AIResponse,AISightResponse,SlowWalkSpeed,WalkSpeed,RunSpeed,RideSprintSpeed,TransportSpeed,IsBoss,IsTowerBoss,BattleBGM,IgnoreLeanBack,IgnoreBlowAway,MaxFullStomach,FullStomachDecreaseRate,FoodAmount,ViewingDistance,ViewingAngle,HearingRate,NooseTrap,Nocturnal,BiologicalGrade,Predator,Edible,Stamina,MaleProbability,CombiRank,WorkSuitability_EmitFlame,WorkSuitability_Watering,WorkSuitability_Seeding,WorkSuitability_GenerateElectricity,WorkSuitability_Handcraft,WorkSuitability_Collection,WorkSuitability_Deforest,WorkSuitability_Mining,WorkSuitability_OilExtraction,WorkSuitability_ProductMedicine,WorkSuitability_Cool,WorkSuitability_Transport,WorkSuitability_MonsterFarm,PassiveSkill1,PassiveSkill2,PassiveSkill3,PassiveSkill4
FengyunDeeper,None,None,None,True,EPalTribeID::FengyunDeeper,FengyunDeeper,93,,EPalSizeType::S,3,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,110,110,110,90,100,100,1.0,1.0,1.0,2250.0,NotInterested,None,85,100,750,1050,417,False,False,EPalBattleBGMType::Cute,False,False,400,1.0,6,25,90,1.0,False,False,5,False,True,100,50,980,0,0,0,0,0,0,2,0,0,0,0,0,0,None,None,None,None
VolcanicMonster,None,None,None,True,EPalTribeID::VolcanicMonster,VolcanicMonster,88,,EPalSizeType::L,6,EPalElementType::Fire,EPalElementType::Earth,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,110,100,105,120,100,100,1.0,1.0,1.0,6940.0,Warlike,None,50,80,390,550,235,False,False,EPalBattleBGMType::Strong,False,False,350,1.0,5,25,90,1.0,False,False,5,True,True,100,50,320,3,0,0,0,0,0,0,3,0,0,0,0,0,None,None,None,None
VolcanicMonster_Ice,None,None,None,True,EPalTribeID::VolcanicMonster_Ice,VolcanicMonster_Ice,88,B,EPalSizeType::L,7,EPalElementType::Ice,EPalElementType::Earth,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,110,100,105,130,100,100,1.0,1.0,1.0,7380.0,Warlike,None,50,80,390,550,235,False,False,EPalBattleBGMType::Strong,False,False,350,1.0,5,25,90,1.0,False,False,5,True,True,100,50,230,0,0,0,0,0,0,0,3,0,0,3,0,0,None,None,None,None
GhostBeast,None,None,None,True,EPalTribeID::GhostBeast,GhostBeast,66,,EPalSizeType::M,6,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,75,50,105,80,100,100,1.0,1.0,1.0,1570.0,Warlike,None,100,160,600,800,365,False,False,EPalBattleBGMType::Strong,False,False,225,1.0,3,25,90,1.0,False,True,5,True,True,100,50,1150,0,0,0,0,0,2,0,1,0,0,0,0,0,None,None,None,None
RobinHood,None,None,None,True,EPalTribeID::RobinHood,RobinHood,48,,EPalSizeType::M,5,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,90,100,105,80,100,100,1.0,1.0,1.0,2050.0,Warlike,None,100,100,600,750,400,False,False,EPalBattleBGMType::Cool,False,False,225,1.0,3,25,90,1.0,False,False,3,False,True,100,50,1020,0,0,1,0,2,2,1,0,0,1,0,2,0,None,None,None,None
RobinHood_Ground,None,None,None,True,EPalTribeID::RobinHood_Ground,RobinHood_Ground,48,B,EPalSizeType::M,6,EPalElementType::Leaf,EPalElementType::Earth,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,90,100,105,80,100,100,1.0,1.0,1.0,2150.0,Warlike,None,100,100,600,750,400,False,False,EPalBattleBGMType::Cool,False,False,225,1.0,3,25,90,1.0,False,False,3,False,True,100,50,1000,0,0,0,0,2,2,1,0,0,1,0,2,0,None,None,None,None
LazyDragon,None,None,None,True,EPalTribeID::LazyDragon,LazyDragon,85,,EPalSizeType::XL,8,EPalElementType::Dragon,EPalElementType::Water,EPalGenusCategoryType::Monster,EPalOrganizationType::None,EPalWeaponType::None,False,110,110,100,70,100,100,1.0,1.0,1.0,10240.0,Warlike,None,40,60,650,800,150,False,False,EPalBattleBGMType::Cute,False,False,475,1.0,7,25,90,1.0,False,False,5,True,True,100,50,280,0,2,0,0,0,0,0,0,0,0,0,1,0,PAL_FullStomach_Up_1,None,None,None
LazyDragon_Electric,None,None,None,True,EPalTribeID::LazyDragon_Electric,LazyDragon_Electric,85,B,EPalSizeType::XL,9,EPalElementType::Dragon,EPalElementType::Electricity,EPalGenusCategoryType::Monster,EPalOrganizationType::None,EPalWeaponType::None,False,110,110,110,75,100,100,1.0,1.0,1.0,10380.0,Warlike,None,40,60,650,800,150,False,False,EPalBattleBGMType::Cute,False,False,475,1.0,7,25,90,1.0,False,False,5,True,True,100,50,270,0,0,0,3,0,0,0,0,0,0,0,1,0,None,None,None,None
AmaterasuWolf,None,None,None,True,EPalTribeID::AmaterasuWolf,AmaterasuWolf,61,,EPalSizeType::M,6,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,100,70,115,100,110,100,1.0,1.0,1.0,3170.0,NotInterested,None,80,130,700,900,415,False,False,EPalBattleBGMType::Cool,False,False,300,1.0,4,25,90,1.0,False,False,5,True,True,100,50,830,2,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
LizardMan,None,None,None,True,EPalTribeID::LizardMan,LizardMan,45,,EPalSizeType::S,2,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,80,90,80,50,100,100,1.0,1.0,1.0,1720.0,Warlike,None,100,140,600,800,270,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,True,1,True,True,100,50,1120,0,0,0,0,1,1,0,0,0,0,0,1,0,None,None,None,None
LizardMan_Fire,None,None,None,True,EPalTribeID::LizardMan_Fire,LizardMan_Fire,45,B,EPalSizeType::S,3,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,80,90,80,50,100,100,1.0,1.0,1.0,1640.0,Warlike,None,100,140,400,550,270,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,1,True,True,100,50,1140,1,0,0,0,1,1,0,0,0,0,0,1,0,None,None,None,None
BluePlatypus,None,None,None,True,EPalTribeID::Blueplatypus,BluePlatypus,6,,EPalSizeType::XS,1,EPalElementType::Water,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,60,80,80,60,100,100,1.3,1.1,1.0,1120.0,Escape_to_Battle,None,70,105,300,400,202,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1330,0,1,0,0,1,0,0,0,0,0,0,1,0,None,None,None,None
BlackFurDragon,None,None,None,True,EPalTribeID::BlackFurDragon,BlackFurDragon,-1,,EPalSizeType::L,10,EPalElementType::Dark,EPalElementType::Dragon,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,130,100,130,110,100,100,1.0,1.0,1.0,8440.0,Warlike,None,55,110,560,800,335,False,False,EPalBattleBGMType::Strong,False,False,525,1.0,8,25,90,1.0,False,True,99,True,True,100,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,None,None,None,None
BirdDragon,None,None,None,True,EPalTribeID::BirdDragon,BirdDragon,71,,EPalSizeType::L,4,EPalElementType::Fire,EPalElementType::Dark,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,90,100,115,90,100,100,1.0,1.0,1.0,4360.0,Warlike,None,100,350,700,850,475,False,False,EPalBattleBGMType::Cool,False,False,400,1.0,6,25,90,1.0,False,True,5,True,True,150,50,660,1,0,0,0,0,0,0,0,0,0,0,3,0,None,None,None,None
BirdDragon_Ice,None,None,None,True,EPalTribeID::BirdDragon_Ice,BirdDragon_Ice,71,B,EPalSizeType::L,5,EPalElementType::Ice,EPalElementType::Dark,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,90,100,120,95,100,100,1.0,1.0,1.0,4610.0,Warlike,None,100,350,700,850,475,False,False,EPalBattleBGMType::Cool,False,False,400,1.0,6,25,90,1.0,False,True,5,True,True,150,50,620,0,0,0,0,0,0,0,0,0,0,2,3,0,None,None,None,None
ChickenPal,None,None,None,True,EPalTribeID::ChickenPal,ChickenPal,3,,EPalSizeType::XS,1,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,60,70,60,60,70,100,2.0,1.5,1.0,1000.0,Friendly,None,50,50,375,550,212,False,False,EPalBattleBGMType::Cute,False,False,100,1.0,1,25,90,1.0,True,False,0,False,True,100,50,1500,0,0,0,0,0,1,0,0,0,0,0,0,1,None,None,None,None
FlowerDinosaur,None,None,None,True,EPalTribeID::FlowerDinosaur,FlowerDinosaur,64,,EPalSizeType::L,6,EPalElementType::Leaf,EPalElementType::Dragon,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,110,90,85,90,150,100,1.0,1.0,1.0,3240.0,Friendly,None,70,120,550,700,335,False,False,EPalBattleBGMType::Cute,False,False,400,1.0,6,25,90,1.0,False,False,5,False,True,100,50,820,0,0,2,0,0,0,2,0,0,0,0,0,0,None,None,None,None
FlowerDinosaur_Electric,None,None,None,True,EPalTribeID::FlowerDinosaur_Electric,FlowerDinosaur_Electric,64,B,EPalSizeType::L,7,EPalElementType::Electricity,EPalElementType::Dragon,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,110,90,90,90,150,100,1.0,1.0,1.0,3380.0,Friendly,None,70,120,550,700,335,False,False,EPalBattleBGMType::Cute,False,False,400,1.0,6,25,90,1.0,False,False,5,False,True,100,50,810,0,0,0,2,0,0,2,0,0,0,0,0,0,None,None,None,None
ElecCat,None,None,None,True,EPalTribeID::ElecCat,ElecCat,7,,EPalSizeType::XS,1,EPalElementType::Electricity,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,60,60,75,70,80,100,1.3,1.1,1.0,1030.0,Escape_to_Battle,None,40,80,350,500,270,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1410,0,0,0,1,1,0,0,0,0,0,0,1,0,None,None,None,None
IceHorse,None,None,None,True,EPalTribeID::IceHorse,IceHorse,110,,EPalSizeType::L,20,EPalElementType::Ice,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,140,100,140,120,70,100,1.0,1.0,1.0,8440.0,Escape_to_Battle,None,120,120,1000,1500,440,False,False,EPalBattleBGMType::Legend,False,False,475,1.0,7,25,90,1.0,False,False,5,False,True,300,50,120,0,0,0,0,0,0,0,0,0,0,4,0,0,Legend,ElementBoost_Ice_2_PAL,None,None
IceHorse_Dark,None,None,None,True,EPalTribeID::IceHorse_Dark,IceHorse_Dark,110,B,EPalSizeType::L,20,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,140,100,140,135,70,100,1.0,1.0,1.0,8560.0,Escape_to_Battle,None,120,120,1000,1500,440,False,False,EPalBattleBGMType::Legend,False,False,475,1.0,7,25,90,1.0,False,True,5,False,True,300,50,100,0,0,0,0,0,4,0,0,0,0,0,0,0,Legend,None,None,None
GrassMammoth,None,None,None,True,EPalTribeID::GrassMammoth,GrassMammoth,90,,EPalSizeType::XL,8,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,150,100,85,90,30,100,1.0,1.0,1.0,9450.0,NotInterested,None,100,135,430,600,282,False,False,EPalBattleBGMType::Cool,False,False,525,1.0,8,25,90,1.0,False,False,5,False,True,100,50,300,0,0,2,0,0,0,2,2,0,0,0,0,0,None,None,None,None
GrassMammoth_Ice,None,None,None,True,EPalTribeID::GrassMammoth_Ice,GrassMammoth_Ice,90,B,EPalSizeType::XL,9,EPalElementType::Ice,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,150,100,85,90,30,100,1.0,1.0,1.0,9580.0,NotInterested,None,100,135,430,600,282,False,False,EPalBattleBGMType::Cool,False,False,525,1.0,8,25,90,1.0,False,False,5,False,True,100,50,290,0,0,0,0,0,0,2,2,0,0,2,0,0,None,None,None,None
CatVampire,None,None,None,True,EPalTribeID::CatVampire,CatVampire,94,,EPalSizeType::M,6,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,105,110,110,100,1.0,1.0,1.0,2100.0,Warlike,None,60,100,550,700,325,False,False,EPalBattleBGMType::Cute,False,False,350,1.0,5,25,90,1.0,False,True,5,False,True,100,50,1010,0,0,0,0,0,0,0,0,0,3,0,0,0,None,None,None,None
SakuraSaurus,None,None,None,True,EPalTribeID::SakuraSaurus,SakuraSaurus,86,,EPalSizeType::XL,7,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,120,80,90,100,120,100,1.0,1.0,1.0,2920.0,NotInterested,None,50,75,350,500,200,False,False,EPalBattleBGMType::Cute,False,False,475,1.0,7,25,90,1.0,False,False,5,False,True,100,50,860,0,0,3,0,0,0,0,0,0,0,0,0,0,None,None,None,None
SakuraSaurus_Water,None,None,None,True,EPalTribeID::SakuraSaurus_Water,SakuraSaurus_Water,86,B,EPalSizeType::XL,8,EPalElementType::Leaf,EPalElementType::Water,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,120,80,95,100,120,100,1.0,1.0,1.0,3110.0,NotInterested,None,50,75,350,500,200,False,False,EPalBattleBGMType::Cute,False,False,475,1.0,7,25,90,1.0,False,False,5,False,True,100,50,840,0,3,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
Horus,None,None,None,True,EPalTribeID::Horus,Horus,105,,EPalSizeType::L,9,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,105,110,90,100,1.0,1.0,1.0,6720.0,Warlike,None,150,200,1000,1400,500,False,False,EPalBattleBGMType::Strong,False,False,525,1.0,8,25,90,1.0,False,False,5,False,True,230,50,370,3,0,0,0,0,0,0,0,0,0,0,3,0,None,None,None,None
KingBahamut,None,None,None,True,EPalTribeID::KingBahamut,KingBahamut,96,,EPalSizeType::XL,9,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,100,150,125,120,50,100,1.0,1.0,1.0,10520.0,Warlike,None,150,400,700,900,500,False,False,EPalBattleBGMType::Strong,False,False,600,1.0,9,25,90,1.0,False,False,5,False,True,100,50,10,3,0,0,0,0,0,0,4,0,0,0,0,0,ElementBoost_Fire_2_PAL,None,None,None
BerryGoat,None,None,None,True,EPalTribeID::BerryGoat,BerryGoat,35,,EPalSizeType::S,3,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,100,70,70,90,120,100,1.0,1.0,1.0,2510.0,Escape_to_Battle,None,70,70,400,550,235,False,False,EPalBattleBGMType::Cute,False,False,300,1.0,4,25,90,1.0,False,False,0,False,True,100,50,930,0,0,2,0,0,0,0,0,0,0,0,0,1,None,None,None,None
IceDeer,None,None,None,True,EPalTribeID::IceDeer,IceDeer,59,,EPalSizeType::M,4,EPalElementType::Ice,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,100,80,85,110,100,100,1.0,1.0,1.0,2800.0,Warlike,None,35,70,550,700,310,False,False,EPalBattleBGMType::Cool,False,False,475,1.0,7,25,90,1.0,False,False,0,False,True,100,50,880,0,0,0,0,0,0,2,0,0,0,2,0,0,None,None,None,None
BlackGriffon,None,None,None,True,EPalTribeID::BlackGriffon,BlackGriffon,107,,EPalSizeType::L,10,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,120,130,120,140,90,100,1.0,1.0,1.0,9060.0,Warlike,None,80,80,850,1200,465,False,False,EPalBattleBGMType::Strong,False,False,525,1.0,8,25,90,1.0,False,True,5,False,True,250,50,60,0,0,0,0,0,1,0,0,0,0,0,0,0,None,None,None,None
WhiteMoth,None,None,None,True,EPalTribeID::WhiteMoth,WhiteMoth,79,,EPalSizeType::L,7,EPalElementType::Ice,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,110,90,90,100,90,100,1.0,1.0,1.0,5900.0,Escape_to_Battle,None,50,100,400,550,250,False,False,EPalBattleBGMType::Cool,False,False,350,1.0,5,25,90,1.0,False,False,5,False,True,100,50,450,0,0,0,0,0,0,0,0,0,2,2,0,1,None,None,None,None
CuteFox,None,None,None,True,EPalTribeID::CuteFox,CuteFox,14,,EPalSizeType::XS,2,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,70,70,70,70,140,100,1.7,1.3,1.0,1000.0,Escape_to_Battle,None,30,60,350,450,190,False,False,EPalBattleBGMType::Cute,False,False,100,1.0,1,25,90,1.0,True,False,0,False,True,100,50,1450,0,0,0,0,0,1,0,0,0,0,0,0,1,None,None,None,None
FoxMage,None,None,None,True,EPalTribeID::FoxMage,FoxMage,76,,EPalSizeType::M,6,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,90,50,110,80,120,100,1.0,1.0,1.0,1540.0,Escape_to_Battle,None,70,145,440,620,292,False,False,EPalBattleBGMType::Cute,False,False,350,1.0,5,25,90,1.0,False,False,5,False,True,100,50,1160,2,0,0,0,3,0,0,0,0,0,0,2,0,None,None,None,None
PinkLizard,None,None,None,True,EPalTribeID::PinkLizard,PinkLizard,69,,EPalSizeType::L,5,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,120,70,70,70,140,100,1.0,1.0,1.0,2450.0,Warlike,None,90,170,750,850,460,False,False,EPalBattleBGMType::Cute,False,False,350,1.0,5,25,90,1.0,False,True,5,False,True,100,30,940,0,0,0,0,2,0,0,1,0,2,0,2,0,ElementResist_Normal_1_PAL,None,None,None
WizardOwl,None,None,None,True,EPalTribeID::WizardOwl,WizardOwl,15,,EPalSizeType::XS,1,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,70,70,70,80,100,100,1.0,1.0,1.0,1050.0,NotInterested,None,26,70,380,550,225,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,True,True,0,False,True,100,50,1390,0,0,0,0,0,1,0,0,0,0,0,0,0,None,None,None,None
Kelpie,None,None,None,True,EPalTribeID::Kelpie,Kelpie,81,,EPalSizeType::XS,1,EPalElementType::Water,EPalElementType::None,EPalGenusCategoryType::Dragon,EPalOrganizationType::None,EPalWeaponType::None,False,70,100,70,70,100,100,1.0,1.0,1.0,1260.0,NotInterested,None,50,100,700,900,400,False,False,EPalBattleBGMType::Cute,False,False,100,1.0,1,25,90,1.0,True,False,0,False,True,100,50,1260,0,1,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
Kelpie_Fire,None,None,None,True,EPalTribeID::Kelpie_Fire,Kelpie_Fire,81,B,EPalSizeType::XS,2,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::Dragon,EPalOrganizationType::None,EPalWeaponType::None,False,70,100,70,70,100,100,1.0,1.0,1.0,1240.0,NotInterested,None,50,100,700,900,400,False,False,EPalBattleBGMType::Cute,False,False,100,1.0,1,25,90,1.0,True,False,0,False,True,100,50,1270,1,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
NegativeOctopus,None,None,None,True,EPalTribeID::NegativeOctopus,NegativeOctopus,23,,EPalSizeType::XS,1,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Other,EPalOrganizationType::None,EPalWeaponType::None,False,60,100,60,70,100,100,1.0,1.0,1.0,1200.0,NotInterested,None,60,120,400,550,260,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,True,0,False,True,100,50,1290,0,0,0,0,0,1,0,0,0,0,0,2,0,None,None,None,None
CowPal,None,None,None,True,EPalTribeID::CowPal,CowPal,29,,EPalSizeType::S,2,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,90,100,50,80,100,100,1.0,1.0,1.0,2620.0,Escape_to_Battle,None,55,55,580,700,317,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,0,False,True,100,20,910,0,0,0,0,0,0,0,0,0,0,0,0,1,None,None,None,None
Yeti,None,None,None,True,EPalTribeID::Yeti,Yeti,91,,EPalSizeType::L,7,EPalElementType::Ice,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,140,100,80,100,100,100,1.0,1.0,1.0,5900.0,Warlike,None,70,100,365,550,150,False,False,EPalBattleBGMType::Cute,False,False,525,1.0,8,25,90,1.0,False,False,5,True,True,100,50,460,0,0,0,0,2,0,3,0,0,0,2,4,0,None,None,None,None
Yeti_Grass,None,None,None,True,EPalTribeID::Yeti_Grass,Yeti_Grass,91,B,EPalSizeType::L,8,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,140,100,80,110,100,100,1.0,1.0,1.0,5700.0,Warlike,None,70,100,365,550,150,False,False,EPalBattleBGMType::Cute,False,False,525,1.0,8,25,90,1.0,False,False,5,True,True,100,50,480,0,0,1,0,2,0,3,0,0,0,0,4,0,None,None,None,None
VioletFairy,None,None,None,True,EPalTribeID::VioletFairy,VioletFairy,78,,EPalSizeType::M,8,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,100,120,100,100,1.0,1.0,1.0,1960.0,Warlike,None,100,150,400,550,275,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,5,False,True,100,50,1050,0,0,2,0,2,2,0,0,0,3,0,1,0,None,None,None,None
HawkBird,None,None,None,True,EPalTribeID::HawkBird,HawkBird,38,,EPalSizeType::L,3,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,95,80,100,100,1.0,1.0,1.0,6300.0,NotInterested,None,150,150,600,750,450,False,False,EPalBattleBGMType::Cute,False,False,475,1.0,7,25,90,1.0,False,False,3,True,True,100,50,420,0,0,0,0,0,2,0,0,0,0,0,0,0,None,None,None,None
FlowerRabbit,None,None,None,True,EPalTribeID::FlowerRabbit,FlowerRabbit,28,,EPalSizeType::XS,1,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,75,100,65,70,100,100,1.0,1.0,1.0,1220.0,Escape_to_Battle,None,100,100,400,550,250,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,0,False,True,100,50,1280,0,0,1,0,1,1,0,0,0,1,0,1,0,None,None,None,None
LilyQueen,None,None,None,True,EPalTribeID::LilyQueen,LilyQueen,104,,EPalSizeType::L,9,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,110,100,110,105,100,100,1.0,1.0,1.0,7160.0,NotInterested,None,60,100,450,550,275,False,False,EPalBattleBGMType::Strong,False,False,400,1.0,6,25,90,1.0,False,False,5,False,True,100,30,250,0,0,4,0,3,2,0,0,0,3,0,0,0,ElementBoost_Leaf_2_PAL,None,None,None
LilyQueen_Dark,None,None,None,True,EPalTribeID::LilyQueen_Dark,LilyQueen_Dark,104,B,EPalSizeType::L,10,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,110,100,110,115,100,100,1.0,1.0,1.0,7610.0,NotInterested,None,60,100,450,550,275,False,False,EPalBattleBGMType::Strong,False,False,400,1.0,6,25,90,1.0,False,False,5,False,True,100,30,210,0,0,0,0,3,2,0,0,0,3,0,0,0,None,None,None,None
QueenBee,None,None,None,True,EPalTribeID::QueenBee,QueenBee,51,,EPalSizeType::L,8,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,90,100,105,100,100,100,1.0,1.0,1.0,6830.0,Warlike,None,150,250,450,550,350,False,False,EPalBattleBGMType::Cool,False,False,475,1.0,7,25,90,1.0,False,False,5,False,True,100,10,330,0,0,2,0,2,2,1,0,0,2,0,0,0,None,None,None,None
SoldierBee,None,None,None,True,EPalTribeID::SoldierBee,SoldierBee,50,,EPalSizeType::M,4,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,80,100,90,90,100,100,1.0,1.0,1.0,1880.0,Warlike,None,125,250,450,550,350,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,1,False,True,100,10,1070,0,0,1,0,1,1,1,0,0,1,0,2,1,None,None,None,None
CatBat,None,None,None,True,EPalTribeID::CatBat,CatBat,68,,EPalSizeType::M,5,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,95,100,95,80,100,100,1.0,1.0,1.0,3810.0,Warlike,None,80,140,400,550,270,False,False,EPalBattleBGMType::Cute,False,False,350,1.0,5,25,90,1.0,False,True,3,False,True,100,50,750,0,0,0,0,0,2,0,2,0,0,0,2,0,None,None,None,None
GrassPanda,None,None,None,True,EPalTribeID::GrassPanda,GrassPanda,33,,EPalSizeType::L,6,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,90,90,100,100,1.0,1.0,1.0,6200.0,Warlike,None,50,100,500,700,275,False,False,EPalBattleBGMType::Cool,False,False,350,1.0,5,25,90,1.0,False,False,3,False,True,100,50,430,0,0,2,0,2,0,2,0,0,0,0,3,0,None,None,None,None
GrassPanda_Electric,None,None,None,True,EPalTribeID::GrassPanda_Electric,GrassPanda_Electric,33,B,EPalSizeType::L,7,EPalElementType::Electricity,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,100,100,100,100,1.0,1.0,1.0,6610.0,Warlike,None,50,100,500,700,275,False,False,EPalBattleBGMType::Cool,False,False,350,1.0,5,25,90,1.0,False,False,3,False,True,100,50,390,0,0,0,2,2,0,2,0,0,0,0,3,0,None,None,None,None
