Item,OverrideName,OverrideDescription,IconName,TypeA,TypeB,Rank,Rarity,MaxStackCount,Weight,Price,SortID,bInTreasureBox,bNotConsumed,bEnableHandcraft,TechnologyTreeLock,ItemStaticClass,ItemDynamicClass,ItemActorClass,ItemStaticMeshName,VisualBlueprintClassName,VisualBlueprintClassSoft,DropItemType,Editor_RowNameHash,RestoreSatiety,RestoreConcentration,RestoreSanity,RestoreHealth,GrantEffect1Id,GrantEffect1Time,GrantEffect2Id,GrantEffect2Time,GrantEffect3Id,GrantEffect3Time,Durability,ElementType,bSleepWeapon,MagazineSize,SneakAttackRate,PhysicalAttackValue,HPValue,PhysicalDefenseValue,ShieldValue,MagicAttackValue,MagicDefenseValue,PassiveSkillName,WazaID,CorruptionFactor,FloatValue1
GrilledFish,None,None,GrilledFish,EPalItemTypeA::Food,EPalItemTypeB::FoodDishFish,1,0,9999,1.0,100,9999,False,False,False,0,CommonConsume,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1825876700,75,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.027777778,0.0
SeafoodSoup,None,None,SeafoodSoup,EPalItemTypeA::Food,EPalItemTypeB::FoodDishFish,1,0,9999,1.0,100,9999,False,False,False,0,CommonConsume,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-579370863,100,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.027777778,0.0
FriedEggs,None,None,FriedEggs,EPalItemTypeA::Food,EPalItemTypeB::FoodDishMeat,1,0,9999,0.5,100,4024,False,False,False,0,CommonConsume,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1488210358,23,0,1,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.083333336,0.0
LuxuryOmelette,None,None,LuxuryOmelette,EPalItemTypeA::Food,EPalItemTypeB::FoodDishMeat,1,0,9999,0.5,100,9999,False,False,False,0,CommonConsume,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-75276710,58,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.027777778,0.0
Beer,None,None,Beer,EPalItemTypeA::Food,EPalItemTypeB::FoodProcessed,1,0,9999,1.5,100,9999,False,False,False,0,CommonConsume,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1372531546,25,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.027777778,0.0
Wine,None,None,Wine,EPalItemTypeA::Food,EPalItemTypeB::FoodProcessed,1,0,9999,1.5,100,9999,False,False,False,0,CommonConsume,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1413873365,25,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.027777778,0.0
Antibiotic_Normal,None,None,Antibiotic,EPalItemTypeA::Consume,EPalItemTypeB::ConsumeBandage,5,0,9999,1.0,10,9999,False,False,False,0,CommonConsume,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,888558870,0,100,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Antibiotic_Good,None,None,Antibiotic,EPalItemTypeA::Consume,EPalItemTypeB::ConsumeBandage,6,0,9999,1.0,10,9999,False,False,False,0,CommonConsume,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1193153590,0,100,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Antibiotic_Super,None,None,Antibiotic,EPalItemTypeA::Consume,EPalItemTypeB::ConsumeBandage,7,0,9999,1.0,10,9999,False,False,False,0,CommonConsume,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,583230650,0,100,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
FishingRod_Old,None,None,FishingRod,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponMelee,1,0,1,15.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Pickaxe_Tier_00,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,216549691,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
FishingRod_Good,None,None,FishingRod,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponMelee,1,0,1,15.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Pickaxe_Tier_00,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1482922920,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
FishingRod_Super,None,None,FishingRod,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponMelee,1,0,1,15.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Pickaxe_Tier_00,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-876099602,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
FishingRod_Legendary,None,None,FishingRod,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponMelee,1,0,1,15.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Pickaxe_Tier_00,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1168746464,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Torch,None,None,Torch,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponMelee,1,0,1,5.0,80,102,False,True,False,0,CommonWeapon,CommonWeapon,Torch,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-573783087,0,0,0,0,0,0.0,0,0.0,0,0.0,100,EPalElementType::None,False,0,1.0,10,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Glider_Old,None,None,Glider_Old,EPalItemTypeA::Glider,EPalItemTypeB::Glider,1,0,1,10.0,1200,3000,False,True,False,0,CommonArmor,CommonArmor,Glider_Old,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-877726290,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Glider_Good,None,None,Glider_Good,EPalItemTypeA::Glider,EPalItemTypeB::Glider,2,1,1,15.0,3000,3001,False,True,False,0,CommonArmor,CommonArmor,Glider_Good,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1206439121,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Glider_Super,None,None,Glider_Super,EPalItemTypeA::Glider,EPalItemTypeB::Glider,3,2,1,20.0,13200,3002,False,True,False,0,CommonArmor,CommonArmor,Glider_Super,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1821414784,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Glider_Legendary,None,None,Glider_Legendary,EPalItemTypeA::Glider,EPalItemTypeB::Glider,4,3,1,25.0,45200,3003,False,True,False,0,CommonArmor,CommonArmor,Glider_Legendary,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1310305105,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
PV_Glider_Manta,None,None,Glider,EPalItemTypeA::Glider,EPalItemTypeB::Glider,4,0,1,15.0,10,9999,False,True,False,0,CommonArmor,CommonArmor,PV_Glider_Manta,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1163631799,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
LightzHelmet,None,None,LightzHelmet,EPalItemTypeA::Armor,EPalItemTypeB::ArmorHead,4,0,1,7.0,180,9999,False,False,False,0,CommonArmor,CommonArmor,IronHelmet,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,997290617,0,0,0,0,0,0.0,0,0.0,0,0.0,500,EPalElementType::None,False,0,1.0,0,300,125,0,0,0,None,EPalWazaID::None,0.0,0.0
GasMask,None,None,GasMask,EPalItemTypeA::Accessory,EPalItemTypeB::Accessory,2,0,1,2.0,1500,9999,False,True,False,0,CommonArmor,CommonArmor,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1536019149,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
NightVisionGoggles,None,None,NightVisionGoggles,EPalItemTypeA::Accessory,EPalItemTypeB::Accessory,2,0,1,2.0,1500,9999,False,True,False,0,CommonArmor,CommonArmor,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-155188717,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Relic,None,None,Relic,EPalItemTypeA::Essential,EPalItemTypeB::Essential,9,1,9999,0.0,0,10000,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-2049867317,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Ruby,None,None,Ruby,EPalItemTypeA::Material,EPalItemTypeB::MaterialJewelry,2,2,9999,5.0,5000,5200,False,True,False,0,None,None,None,None,BP_Item_Jewelry_Ruby,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_Jewelry_Ruby.BP_Item_Jewelry_Ruby_C', 'SubPathString': ''}",EPalDropItemType::None,1134907858,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Sapphire,None,None,Sapphire,EPalItemTypeA::Material,EPalItemTypeB::MaterialJewelry,4,2,9999,5.0,7500,5201,False,True,False,0,None,None,None,None,BP_Item_Jewelry_Sapphire,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_Jewelry_Sapphire.BP_Item_Jewelry_Sapphire_C', 'SubPathString': ''}",EPalDropItemType::None,2028936157,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Eemerald,None,None,Eemerald,EPalItemTypeA::Material,EPalItemTypeB::MaterialJewelry,7,3,9999,5.0,10000,5202,False,True,False,0,None,None,None,None,BP_Item_Jewelry_Emerald,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_Jewelry_Emerald.BP_Item_Jewelry_Emerald_C', 'SubPathString': ''}",EPalDropItemType::None,-386410040,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Diamond,None,None,Diamond,EPalItemTypeA::Material,EPalItemTypeB::MaterialJewelry,9,3,9999,5.0,12500,5203,False,True,False,0,None,None,None,None,BP_Item_Jewelry_Diamond,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_Jewelry_Diamond.BP_Item_Jewelry_Diamond_C', 'SubPathString': ''}",EPalDropItemType::None,-1851958628,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
CashFang,None,None,Fang,EPalItemTypeA::Material,EPalItemTypeB::MaterialMonster,2,0,9999,5.0,500,9999,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1567034417,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
CashScales,None,None,Scale,EPalItemTypeA::Material,EPalItemTypeB::MaterialMonster,5,0,9999,5.0,5000,9999,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,2017235397,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
TechnologyBook_G1,None,None,TechnologyBook_G1,EPalItemTypeA::Consume,EPalItemTypeB::ConsumeTechnologyBook,5,1,9999,0.0,1,6100,False,True,False,0,CommonConsume,None,None,None,BP_Item_Technicalbook,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_Technicalbook.BP_Item_Technicalbook_C', 'SubPathString': ''}",EPalDropItemType::None,70301729,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,1.0
TechnologyBook_G2,None,None,TechnologyBook_G2,EPalItemTypeA::Consume,EPalItemTypeB::ConsumeTechnologyBook,5,2,9999,0.0,1,6101,False,True,False,0,CommonConsume,None,None,None,BP_Item_Technicalbook,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_Technicalbook.BP_Item_Technicalbook_C', 'SubPathString': ''}",EPalDropItemType::None,-1151832999,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,2.0
TechnologyBook_G3,None,None,TechnologyBook_G3,EPalItemTypeA::Consume,EPalItemTypeB::ConsumeTechnologyBook,5,3,9999,0.0,1,6102,False,True,False,0,CommonConsume,None,None,None,BP_Item_Technicalbook,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_Technicalbook.BP_Item_Technicalbook_C', 'SubPathString': ''}",EPalDropItemType::None,-1915182680,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,3.0
SkillUnlock_Carbunclo,None,None,SkillUnlock_SMG,EPalItemTypeA::Essential,EPalItemTypeB::Essential,0,1,9999,0.0,0,10106,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,312757000,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
SkillUnlock_Garm,None,None,SkillUnlock_Saddle,EPalItemTypeA::Essential,EPalItemTypeB::Essential,0,1,9999,0.0,0,10107,False,True,False,0,None,None,None,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,146885087,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Debug_Handgun_Poison,ITEM_NAME_DebugHandgun,ITEM_DESC_DebugHandgun,Debug_Handgun_Poison,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponHandgun,999,0,1,1.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Debug_Handgun_Poison,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1616789456,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,100,1.0,1,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Debug_Handgun_Burn,ITEM_NAME_DebugHandgun,ITEM_DESC_DebugHandgun,Debug_Handgun_Burn,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponHandgun,999,0,1,1.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Debug_Handgun_Burn,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,173824251,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,100,1.0,1,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Debug_Handgun_Wetness,ITEM_NAME_DebugHandgun,ITEM_DESC_DebugHandgun,Debug_Handgun_Wetness,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponHandgun,999,0,1,1.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Debug_Handgun_Wetness,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,215957313,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,100,1.0,1,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Debug_Handgun_Freeze,ITEM_NAME_DebugHandgun,ITEM_DESC_DebugHandgun,Debug_Handgun_Freeze,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponHandgun,999,0,1,1.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Debug_Handgun_Freeze,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1494974792,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,100,1.0,1,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Debug_Handgun_Electrical,ITEM_NAME_DebugHandgun,ITEM_DESC_DebugHandgun,Debug_Handgun_Electrical,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponHandgun,999,0,1,1.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Debug_Handgun_Electrical,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1037179483,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,100,1.0,1,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Debug_Handgun_Muddy,ITEM_NAME_DebugHandgun,ITEM_DESC_DebugHandgun,Debug_Handgun_Muddy,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponHandgun,999,0,1,1.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Debug_Handgun_Muddy,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,943507265,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,100,1.0,1,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Debug_Handgun_IvyCling,ITEM_NAME_DebugHandgun,ITEM_DESC_DebugHandgun,Debug_Handgun_IvyCling,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponHandgun,999,0,1,1.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Debug_Handgun_IvyCling,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1597429104,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,100,1.0,1,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Debug_Handgun_Darkness,ITEM_NAME_DebugHandgun,ITEM_DESC_DebugHandgun,Debug_Handgun_Darkness,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponHandgun,999,0,1,1.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Debug_Handgun_Darkness,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,-1668905279,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,100,1.0,1,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Debug_Handgun_Stun,ITEM_NAME_DebugHandgun,ITEM_DESC_DebugHandgun,Debug_Handgun_Stun,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponHandgun,999,0,1,1.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Debug_Handgun_Stun,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,965887094,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,100,1.0,1,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Debug_Handgun_AttackUp,ITEM_NAME_DebugHandgun,ITEM_DESC_DebugHandgun,Debug_Handgun_AttackUp,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponHandgun,999,0,1,1.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Debug_Handgun_AttackUp,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,1254263253,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,100,1.0,1,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
Debug_Handgun_DefenseUp,ITEM_NAME_DebugHandgun,ITEM_DESC_DebugHandgun,Debug_Handgun_DefenseUp,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponHandgun,999,0,1,1.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,Debug_Handgun_DefenseUp,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,783303805,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,100,1.0,1,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
AirGrapplingGun,None,None,HandGun_Default,EPalItemTypeA::Weapon,EPalItemTypeB::WeaponHandgun,1,0,1,1.0,10,9999,False,True,False,0,CommonWeapon,CommonWeapon,AirGrapplingGun,None,None,"{'AssetPathName': 'None', 'SubPathString': None}",EPalDropItemType::None,273559346,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
PalEgg_Normal_01,None,None,PalEgg_Normal_01,EPalItemTypeA::Material,EPalItemTypeB::MaterialPalEgg,1,0,1,10.0,10,5140,False,False,False,0,CommonConsume,PalEgg,Anim_PalEgg,None,BP_Item_PalEgg,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_PalEgg.BP_Item_PalEgg_C', 'SubPathString': ''}",EPalDropItemType::None,2071888014,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
PalEgg_Normal_02,None,None,PalEgg_Normal_01,EPalItemTypeA::Material,EPalItemTypeB::MaterialPalEgg,1,0,1,10.0,10,5141,False,False,False,0,CommonConsume,PalEgg,Anim_PalEgg,None,BP_Item_PalEgg,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_PalEgg.BP_Item_PalEgg_C', 'SubPathString': ''}",EPalDropItemType::None,1840654455,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
PalEgg_Normal_03,None,None,PalEgg_Normal_01,EPalItemTypeA::Material,EPalItemTypeB::MaterialPalEgg,1,1,1,25.0,10,5142,False,False,False,0,CommonConsume,PalEgg,Anim_PalEgg,None,BP_Item_PalEgg,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_PalEgg.BP_Item_PalEgg_C', 'SubPathString': ''}",EPalDropItemType::None,-1348848393,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
PalEgg_Normal_04,None,None,PalEgg_Normal_01,EPalItemTypeA::Material,EPalItemTypeB::MaterialPalEgg,1,1,1,25.0,10,5143,False,False,False,0,CommonConsume,PalEgg,Anim_PalEgg,None,BP_Item_PalEgg,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_PalEgg.BP_Item_PalEgg_C', 'SubPathString': ''}",EPalDropItemType::None,2051799075,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
PalEgg_Normal_05,None,None,PalEgg_Normal_01,EPalItemTypeA::Material,EPalItemTypeB::MaterialPalEgg,1,2,1,50.0,10,5144,False,False,False,0,CommonConsume,PalEgg,Anim_PalEgg,None,BP_Item_PalEgg,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_PalEgg.BP_Item_PalEgg_C', 'SubPathString': ''}",EPalDropItemType::None,-1513826007,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
PalEgg_Fire_01,None,None,PalEgg_Fire_01,EPalItemTypeA::Material,EPalItemTypeB::MaterialPalEgg,1,0,1,10.0,10,5145,False,False,False,0,CommonConsume,PalEgg,Anim_PalEgg_Fire,None,BP_Item_PalEgg_Fire,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_PalEgg_Fire.BP_Item_PalEgg_Fire_C', 'SubPathString': ''}",EPalDropItemType::None,759808835,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
PalEgg_Fire_02,None,None,PalEgg_Fire_01,EPalItemTypeA::Material,EPalItemTypeB::MaterialPalEgg,1,0,1,10.0,10,5146,False,False,False,0,CommonConsume,PalEgg,Anim_PalEgg_Fire,None,BP_Item_PalEgg_Fire,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_PalEgg_Fire.BP_Item_PalEgg_Fire_C', 'SubPathString': ''}",EPalDropItemType::None,2125318462,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
PalEgg_Fire_03,None,None,PalEgg_Fire_01,EPalItemTypeA::Material,EPalItemTypeB::MaterialPalEgg,1,1,1,25.0,10,5147,False,False,False,0,CommonConsume,PalEgg,Anim_PalEgg_Fire,None,BP_Item_PalEgg_Fire,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_PalEgg_Fire.BP_Item_PalEgg_Fire_C', 'SubPathString': ''}",EPalDropItemType::None,616019113,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
PalEgg_Fire_04,None,None,PalEgg_Fire_01,EPalItemTypeA::Material,EPalItemTypeB::MaterialPalEgg,1,1,1,25.0,10,5148,False,False,False,0,CommonConsume,PalEgg,Anim_PalEgg_Fire,None,BP_Item_PalEgg_Fire,"{'AssetPathName': '/Game/Pal/Blueprint/Item/VisualModel/BP_Item_PalEgg_Fire.BP_Item_PalEgg_Fire_C', 'SubPathString': ''}",EPalDropItemType::None,287440494,0,0,0,0,0,0.0,0,0.0,0,0.0,0,EPalElementType::None,False,0,1.0,0,0,0,0,0,0,None,EPalWazaID::None,0.0,0.0
